epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,24532.2,0.02079,0.17277,0.89751,0.70487,0.69868,0.75286,0.75285,0.07887,1.00075,0.10201,0.003895,0.003895,0.003895
187,24660.1,0.02095,0.17004,0.89779,0.70329,0.70004,0.75295,0.75294,0.07791,1.00311,0.10106,0.003862,0.003862,0.003862
188,24789.9,0.01978,0.16906,0.89688,0.70636,0.698,0.75274,0.75273,0.07722,1.00521,0.10017,0.003829,0.003829,0.003829
189,24919.6,0.01981,0.16422,0.89692,0.68177,0.72078,0.75276,0.75275,0.07629,1.00798,0.09922,0.003796,0.003796,0.003796
190,25049,0.01897,0.16477,0.89807,0.68385,0.71713,0.7522,0.7522,0.07599,1.01202,0.0986,0.003763,0.003763,0.003763
191,25178.9,inf,0.16616,0.89685,0.68046,0.72154,0.75177,0.75176,0.07671,1.01608,0.09866,0.00373,0.00373,0.00373
192,25308.9,0.01965,0.16295,0.89873,0.67969,0.72337,0.75173,0.75171,0.07833,1.02026,0.09951,0.003697,0.003697,0.003697
193,25437.7,0.02026,0.16113,0.89832,0.68511,0.7174,0.75185,0.75182,0.0793,1.02434,0.09991,0.003664,0.003664,0.003664
194,25566.7,0.0212,0.15747,0.89749,0.68385,0.71931,0.75211,0.75208,0.07953,1.02863,0.09998,0.003631,0.003631,0.003631
195,25696.3,0.01889,0.1533,0.89775,0.68343,0.7185,0.75199,0.75196,0.0793,1.03097,0.09973,0.003598,0.003598,0.003598
196,25826,0.01916,0.15558,0.89811,0.68258,0.71788,0.7517,0.75167,0.07929,1.03256,0.09973,0.003565,0.003565,0.003565
197,25955.1,0.01828,0.15454,0.89738,0.68337,0.71675,0.75186,0.75182,0.07878,1.03507,0.09928,0.003532,0.003532,0.003532
198,26084.2,0.01887,0.14964,0.89915,0.68438,0.71576,0.75178,0.75171,0.07945,1.03932,0.09983,0.003499,0.003499,0.003499
199,26213.7,0.01807,0.14748,0.89703,0.69275,0.70697,0.75153,0.75146,0.07896,1.04318,0.09945,0.003466,0.003466,0.003466
200,26342.2,0.01923,0.15151,0.89897,0.69437,0.70469,0.75155,0.7515,0.07667,1.04555,0.09764,0.003433,0.003433,0.003433
201,26470.4,0.01951,0.14602,0.89859,0.69588,0.70225,0.75045,0.75044,0.0746,1.04816,0.09608,0.0034,0.0034,0.0034
202,26598.8,0.01882,0.149,0.89758,0.69297,0.70457,0.75048,0.75048,0.07372,1.05269,0.09529,0.003367,0.003367,0.003367
203,26727.6,0.0197,0.14958,0.89841,0.6952,0.70201,0.74995,0.74994,0.074,1.05696,0.0954,0.003334,0.003334,0.003334
204,26856.4,0.01928,0.14724,0.89824,0.69336,0.70409,0.74953,0.74953,0.07406,1.06015,0.09547,0.003301,0.003301,0.003301
205,26985.9,0.02021,0.1455,0.89858,0.69146,0.70699,0.74937,0.74937,0.07312,1.06207,0.09473,0.003268,0.003268,0.003268
206,27115.1,0.01935,0.14283,0.89899,0.69057,0.70703,0.74971,0.74971,0.0728,1.06579,0.09425,0.003235,0.003235,0.003235
207,27245,0.01876,0.13934,0.89714,0.69953,0.69778,0.74879,0.74879,0.07263,1.06958,0.09394,0.003202,0.003202,0.003202
208,27373.8,0.01906,0.14284,0.89864,0.69566,0.70208,0.74805,0.74805,0.07219,1.07274,0.09354,0.003169,0.003169,0.003169
209,27503.1,0.01872,0.13815,0.89889,0.68925,0.7074,0.74748,0.74748,0.07181,1.07832,0.09329,0.003136,0.003136,0.003136
210,27631.9,0.01902,0.13724,0.89582,0.68947,0.70711,0.74729,0.74729,0.07112,1.08136,0.09268,0.003103,0.003103,0.003103
211,27761.6,0.01866,0.13711,0.89763,0.68898,0.70651,0.74665,0.74665,0.07024,1.08334,0.09184,0.00307,0.00307,0.00307
212,27891,0.01861,0.13326,0.89768,0.69285,0.70231,0.74648,0.74648,0.06952,1.08494,0.09106,0.003037,0.003037,0.003037
213,28020.2,0.01829,0.13502,0.89728,0.66924,0.72813,0.74635,0.74635,0.0686,1.08693,0.09022,0.003004,0.003004,0.003004
214,28150,0.01779,0.13025,0.89778,0.66708,0.73201,0.74593,0.74593,0.06781,1.08966,0.08956,0.002971,0.002971,0.002971
215,28278.7,0.01787,0.1301,0.89743,0.66543,0.73352,0.74629,0.74629,0.06727,1.09183,0.08904,0.002938,0.002938,0.002938
216,28408.1,inf,0.12679,0.89725,0.66546,0.73398,0.74617,0.74617,0.06615,1.09386,0.08816,0.002905,0.002905,0.002905
217,28536.9,0.0185,0.12656,0.89594,0.66554,0.73283,0.7458,0.7458,0.06534,1.09767,0.08743,0.002872,0.002872,0.002872
218,28666.7,inf,0.12061,0.8962,0.66738,0.73045,0.74616,0.74616,0.06532,1.10293,0.0875,0.002839,0.002839,0.002839
219,28795.5,0.01808,0.12506,0.8972,0.66813,0.72932,0.74524,0.74524,0.06478,1.10953,0.08724,0.002806,0.002806,0.002806
220,28924.2,inf,0.12976,0.89768,0.65929,0.73976,0.7453,0.7453,0.06439,1.11538,0.08689,0.002773,0.002773,0.002773
221,29053.6,inf,0.12159,0.89419,0.66055,0.73755,0.74571,0.74571,0.06455,1.11946,0.08679,0.00274,0.00274,0.00274
222,29182.5,0.01774,0.12066,0.89881,0.65934,0.74102,0.74575,0.74575,0.06429,1.12174,0.08654,0.002707,0.002707,0.002707
223,29311.7,0.0171,0.11212,0.89738,0.66075,0.74046,0.74572,0.74572,0.06368,1.12371,0.08617,0.002674,0.002674,0.002674
224,29440.6,0.01765,0.11461,0.89675,0.66201,0.73979,0.74552,0.74552,0.06301,1.12696,0.08565,0.002641,0.002641,0.002641
225,29569.6,0.01669,0.11376,0.89669,0.66439,0.73622,0.7455,0.7455,0.06297,1.12647,0.08553,0.002608,0.002608,0.002608
226,29698.8,0.01757,0.11308,0.89769,0.6639,0.73782,0.7455,0.7455,0.06307,1.12854,0.08542,0.002575,0.002575,0.002575
227,29827.9,inf,0.11792,0.89773,0.66324,0.73705,0.74534,0.74534,0.0627,1.12915,0.0851,0.002542,0.002542,0.002542
228,29956.6,0.01672,0.11283,0.89616,0.66414,0.73495,0.74585,0.74585,0.06265,1.12905,0.08493,0.002509,0.002509,0.002509
229,30085.8,0.01866,0.11628,0.89663,0.66219,0.73695,0.74583,0.74583,0.06268,1.1286,0.08498,0.002476,0.002476,0.002476
230,30214.8,0.0176,0.1116,0.89721,0.69157,0.70335,0.74599,0.74599,0.0622,1.12874,0.08465,0.002443,0.002443,0.002443
231,30343.6,0.01695,0.10412,0.89796,0.69066,0.70473,0.74573,0.74573,0.06195,1.13104,0.08446,0.00241,0.00241,0.00241
232,30472.5,0.01796,0.10794,0.89736,0.69744,0.70036,0.74507,0.74507,0.06104,1.13487,0.08397,0.002377,0.002377,0.002377
233,30601.2,0.01717,0.10914,0.89636,0.69225,0.70435,0.7453,0.7453,0.0612,1.13808,0.0842,0.002344,0.002344,0.002344
234,30730.4,inf,0.1025,0.89656,0.68947,0.70694,0.74477,0.74477,0.0613,1.1416,0.08433,0.002311,0.002311,0.002311
